matter_id,law_firm,timekeeper_role,hours_billed,hourly_rate,invoice_amount,savings,approved_invoice_amount,budget_allocated,budget_variance,billing_violation_type,invoice_date
M-3860,Latham & Watkins,Partner,64.45,1215.0,78304.74,0.0,78304.74,74479.53,3825.2,None,2025-01-20
M-2435,Skadden,Associate,53.54,630.0,33728.21,0.0,33728.21,27018.82,6709.39,None,2025-12-15
M-3131,Freshfields,Associate,28.09,562.5,15799.46,0.0,15799.46,17381.18,-1581.73,None,2026-02-08
M-3662,DLA Piper,Associate,12.61,472.5,5958.47,0.0,5958.47,6329.75,-371.28,None,2024-04-26
M-3674,Latham & Watkins,Partner,30.53,1215.0,37094.81,7418.96,29675.85,31728.67,5366.14,Travel Billing,2025-11-30
M-1292,Latham & Watkins,Associate,38.7,607.5,23510.71,0.0,23510.71,22206.75,1303.96,None,2024-05-08
M-1374,Baker & McKenzie,Partner,31.96,900.0,28765.97,0.0,28765.97,26319.94,2446.04,None,2025-12-16
M-3429,White & Case,Partner,30.13,1035.0,31188.89,6237.78,24951.11,32246.89,-1058.01,Travel Billing,2024-08-08
M-1616,Skadden,Partner,53.66,1260.0,67614.62,10142.19,57472.42,77536.45,-9921.83,Excess Research,2025-03-14
M-2239,Allen & Overy,Partner,53.05,1080.0,57289.47,8593.42,48696.05,59418.64,-2129.17,Excess Research,2025-05-27
M-3669,Allen & Overy,Partner,22.8,1080.0,24621.91,3693.29,20928.63,29263.68,-4641.76,Excess Research,2025-10-27
M-2678,Skadden,Partner,37.13,1260.0,46786.47,9357.29,37429.18,38874.24,7912.23,Travel Billing,2025-10-22
M-2574,Linklaters,Partner,21.39,1080.0,23099.01,0.0,23099.01,21051.5,2047.51,None,2026-02-18
M-2459,Freshfields,Associate,57.34,562.5,32253.35,6450.67,25802.68,38262.78,-6009.43,Travel Billing,2025-09-21
M-3693,White & Case,Associate,62.85,517.5,32525.9,4878.88,27647.01,27260.5,5265.4,Excess Research,2025-11-29
M-2488,White & Case,Associate,34.61,517.5,17912.36,3582.47,14329.89,19473.52,-1561.16,Travel Billing,2024-12-11
M-3888,Freshfields,Partner,29.64,1125.0,33347.37,5002.11,28345.26,36415.85,-3068.48,Excess Research,2024-07-03
M-2512,Freshfields,Partner,61.34,1125.0,69006.61,13801.32,55205.29,69500.63,-494.02,Travel Billing,2024-10-19
M-2493,Allen & Overy,Associate,33.66,540.0,18176.77,3635.35,14541.42,16738.01,1438.76,Travel Billing,2025-07-11
M-1472,Clifford Chance,Associate,33.75,585.0,19746.14,2961.92,16784.22,17134.97,2611.17,Excess Research,2025-08-09
M-1974,Latham & Watkins,Associate,34.54,607.5,20983.47,0.0,20983.47,21556.94,-573.46,None,2025-02-28
M-2804,DLA Piper,Associate,5.0,472.5,2362.5,472.5,1890.0,2431.46,-68.96,Travel Billing,2024-08-04
M-1754,Clifford Chance,Partner,32.34,1170.0,37834.17,5675.13,32159.05,36908.27,925.9,Excess Research,2024-03-29
M-3255,Freshfields,Partner,67.63,1125.0,76080.63,11412.09,64668.53,66145.71,9934.92,Excess Research,2024-05-15
M-3727,Baker & McKenzie,Associate,29.07,450.0,13079.84,0.0,13079.84,11636.25,1443.59,None,2026-01-25
M-2346,DLA Piper,Associate,54.8,472.5,25892.88,3883.93,22008.95,29810.15,-3917.27,Excess Research,2026-01-01
M-2983,Baker & McKenzie,Partner,32.45,900.0,29207.77,0.0,29207.77,30783.36,-1575.58,None,2025-12-31
M-2756,Allen & Overy,Associate,35.97,540.0,19425.61,0.0,19425.61,19328.02,97.59,None,2026-02-23
M-1766,Baker & McKenzie,Partner,47.37,900.0,42630.72,6394.61,36236.12,42908.27,-277.54,Excess Research,2024-09-18
M-3808,Hogan Lovells,Associate,61.94,495.0,30661.84,4599.28,26062.56,26489.54,4172.3,Excess Research,2025-12-26
M-3909,Hogan Lovells,Partner,50.56,990.0,50052.74,0.0,50052.74,50287.78,-235.04,None,2025-08-01
M-3693,Linklaters,Partner,35.36,1080.0,38189.31,0.0,38189.31,33672.44,4516.87,None,2024-12-21
M-2718,Hogan Lovells,Associate,20.28,495.0,10038.55,0.0,10038.55,9310.13,728.42,None,2025-09-11
M-2203,Skadden,Partner,47.23,1260.0,59515.8,0.0,59515.8,58805.75,710.04,None,2024-12-19
M-3753,White & Case,Partner,42.64,1035.0,44130.89,8826.18,35304.71,37998.74,6132.15,Travel Billing,2025-03-19
M-2654,Allen & Overy,Associate,42.58,540.0,22994.98,0.0,22994.98,21527.04,1467.94,None,2025-07-22
M-2522,DLA Piper,Partner,53.14,945.0,50215.67,10043.13,40172.53,54104.66,-3888.99,Travel Billing,2025-02-22
M-2287,Clifford Chance,Associate,29.88,585.0,17481.09,0.0,17481.09,17409.05,72.04,None,2025-07-30
M-3713,Clifford Chance,Partner,38.93,1170.0,45546.51,0.0,45546.51,50036.8,-4490.29,None,2026-01-10
M-2264,White & Case,Partner,50.02,1035.0,51766.93,10353.39,41413.54,61178.16,-9411.24,Travel Billing,2024-08-26
M-3545,Allen & Overy,Partner,50.24,1080.0,54258.52,8138.78,46119.74,55980.77,-1722.25,Excess Research,2024-07-23
M-1586,Allen & Overy,Partner,32.28,1080.0,34862.1,6972.42,27889.68,41526.82,-6664.72,Travel Billing,2024-07-03
M-3862,Allen & Overy,Associate,48.8,540.0,26350.16,5270.03,21080.12,24197.45,2152.71,Travel Billing,2024-10-13
M-2762,White & Case,Partner,13.62,1035.0,14098.53,0.0,14098.53,13598.42,500.11,None,2025-07-11
M-1927,White & Case,Associate,40.17,517.5,20787.8,4157.56,16630.24,21163.13,-375.32,Travel Billing,2024-12-26
M-1251,Freshfields,Partner,46.21,1125.0,51984.49,0.0,51984.49,48951.67,3032.82,None,2024-04-09
M-2046,Freshfields,Partner,38.42,1125.0,43225.83,8645.17,34580.67,36042.59,7183.24,Travel Billing,2024-07-31
M-2573,Baker & McKenzie,Associate,40.94,450.0,18423.77,3684.75,14739.02,21107.25,-2683.48,Travel Billing,2025-05-01
M-2871,Allen & Overy,Partner,37.55,1080.0,40555.1,6083.27,34471.84,43277.68,-2722.57,Excess Research,2025-01-02
M-2204,Allen & Overy,Associate,45.66,540.0,24656.87,4931.37,19725.5,21742.76,2914.11,Travel Billing,2025-01-09
M-1072,DLA Piper,Associate,62.92,472.5,29729.36,5945.87,23783.49,35672.0,-5942.64,Travel Billing,2025-06-23
M-3100,Allen & Overy,Associate,5.0,540.0,2700.0,0.0,2700.0,2518.7,181.3,None,2024-06-25
M-3617,Freshfields,Partner,38.35,1125.0,43140.97,8628.19,34512.77,38557.36,4583.61,Travel Billing,2024-04-07
M-2572,Baker & McKenzie,Associate,23.17,450.0,10425.75,2085.15,8340.6,8929.26,1496.49,Travel Billing,2026-01-30
M-2609,Linklaters,Associate,25.37,540.0,13699.63,0.0,13699.63,12974.21,725.41,None,2025-11-17
M-2879,Linklaters,Partner,52.03,1080.0,56190.36,11238.07,44952.29,52909.43,3280.93,Travel Billing,2024-07-18
M-1029,White & Case,Partner,25.55,1035.0,26441.84,0.0,26441.84,31046.11,-4604.27,None,2024-05-27
M-1572,Allen & Overy,Partner,39.01,1080.0,42126.66,0.0,42126.66,44132.14,-2005.48,None,2024-11-27
M-1120,Linklaters,Partner,15.0,1080.0,16196.01,2429.4,13766.6,15446.93,749.08,Excess Research,2024-12-20
M-3544,Allen & Overy,Partner,63.7,1080.0,68791.02,13758.2,55032.82,67706.43,1084.59,Travel Billing,2025-09-04
M-3330,Clifford Chance,Associate,42.35,585.0,24772.06,0.0,24772.06,29664.9,-4892.84,None,2024-09-29
M-1765,DLA Piper,Associate,35.6,472.5,16823.06,3364.61,13458.45,13713.15,3109.91,Travel Billing,2025-07-30
M-3009,Baker & McKenzie,Associate,44.81,450.0,20164.61,3024.69,17139.92,18310.71,1853.9,Excess Research,2025-08-30
M-1284,Skadden,Associate,37.26,630.0,23471.9,3520.79,19951.12,28158.14,-4686.24,Excess Research,2024-03-10
M-1501,Clifford Chance,Associate,46.38,585.0,27132.48,5426.5,21705.99,24876.42,2256.07,Travel Billing,2024-06-20
M-2034,DLA Piper,Associate,40.26,472.5,19021.62,3804.32,15217.29,20620.62,-1599.0,Travel Billing,2025-07-26
M-3303,Baker & McKenzie,Associate,43.33,450.0,19498.85,0.0,19498.85,20145.84,-647.0,None,2024-10-19
M-2155,Clifford Chance,Partner,71.32,1170.0,83441.77,0.0,83441.77,85395.8,-1954.03,None,2025-10-14
M-3024,White & Case,Partner,31.86,1035.0,32974.48,4946.17,28028.31,27210.74,5763.74,Excess Research,2025-02-24
M-1541,Allen & Overy,Partner,24.21,1080.0,26144.72,3921.71,22223.01,28493.57,-2348.85,Excess Research,2025-06-19
M-2979,Freshfields,Associate,42.28,562.5,23780.38,3567.06,20213.32,27128.9,-3348.52,Excess Research,2024-05-31
M-2372,Clifford Chance,Partner,30.32,1170.0,35479.11,5321.87,30157.25,39825.61,-4346.49,Excess Research,2024-05-13
M-3566,Latham & Watkins,Partner,39.16,1215.0,47581.93,0.0,47581.93,56330.03,-8748.1,None,2025-02-14
M-3364,Clifford Chance,Partner,74.16,1170.0,86770.09,13015.51,73754.57,79133.58,7636.51,Excess Research,2025-04-13
M-1786,White & Case,Partner,26.85,1035.0,27788.82,5557.76,22231.05,33242.57,-5453.75,Travel Billing,2024-10-09
M-1786,Latham & Watkins,Partner,54.52,1215.0,66246.62,13249.32,52997.3,60246.39,6000.23,Travel Billing,2025-02-08
M-3665,Skadden,Associate,43.23,630.0,27234.68,5446.94,21787.74,28325.46,-1090.78,Travel Billing,2024-07-09
M-1776,Latham & Watkins,Associate,28.53,607.5,17331.73,2599.76,14731.97,20258.19,-2926.46,Excess Research,2024-04-25
M-1092,Hogan Lovells,Associate,48.28,495.0,23898.06,3584.71,20313.35,21140.59,2757.47,Excess Research,2026-02-15
M-2708,Freshfields,Associate,50.09,562.5,28178.21,0.0,28178.21,22878.66,5299.54,None,2025-08-14
M-3953,Freshfields,Partner,30.74,1125.0,34579.39,0.0,34579.39,28295.68,6283.71,None,2025-06-09
M-1040,Skadden,Partner,30.11,1260.0,37942.3,0.0,37942.3,34845.24,3097.06,None,2025-10-23
M-3751,DLA Piper,Associate,39.59,472.5,18706.29,0.0,18706.29,17826.95,879.33,None,2025-05-10
M-2363,Latham & Watkins,Partner,23.15,1215.0,28129.84,5625.97,22503.87,29625.15,-1495.31,Travel Billing,2025-05-23
M-3781,Baker & McKenzie,Partner,63.58,900.0,57217.62,8582.64,48634.98,46444.84,10772.78,Excess Research,2025-02-12
M-3419,Linklaters,Partner,33.81,1080.0,36513.19,7302.64,29210.55,33989.1,2524.08,Travel Billing,2026-02-05
M-3327,Linklaters,Partner,31.09,1080.0,33574.03,0.0,33574.03,39272.07,-5698.05,None,2024-06-29
M-3018,DLA Piper,Partner,42.6,945.0,40259.99,6039.0,34220.99,43079.74,-2819.75,Excess Research,2025-08-13
M-2984,Latham & Watkins,Associate,46.29,607.5,28123.54,5624.71,22498.84,22777.91,5345.63,Travel Billing,2024-10-30
M-2694,Latham & Watkins,Associate,27.82,607.5,16903.56,0.0,16903.56,17697.15,-793.59,None,2025-12-30
M-1603,Linklaters,Partner,21.46,1080.0,23178.76,4635.75,18543.01,26402.66,-3223.9,Travel Billing,2024-07-13
M-2386,Skadden,Partner,62.66,1260.0,78948.82,15789.76,63159.06,71447.59,7501.23,Travel Billing,2025-12-12
M-3276,White & Case,Partner,25.81,1035.0,26711.0,4006.65,22704.35,27725.62,-1014.62,Excess Research,2025-03-04
M-2644,Skadden,Associate,5.0,630.0,3150.0,0.0,3150.0,2892.5,257.5,None,2025-01-24
M-1590,Baker & McKenzie,Associate,33.94,450.0,15271.34,2290.7,12980.64,18275.25,-3003.9,Excess Research,2024-06-28
M-3179,Hogan Lovells,Associate,18.03,495.0,8925.53,1338.83,7586.7,8445.43,480.11,Excess Research,2025-07-14
M-1856,Latham & Watkins,Partner,67.42,1215.0,81919.46,12287.92,69631.54,96653.96,-14734.5,Excess Research,2024-06-18
M-1062,Clifford Chance,Associate,64.71,585.0,37854.74,7570.95,30283.79,42207.82,-4353.09,Travel Billing,2024-08-31
M-3655,Hogan Lovells,Associate,39.28,495.0,19441.79,0.0,19441.79,21099.66,-1657.87,None,2024-07-31
M-2316,Clifford Chance,Associate,26.64,585.0,15584.72,2337.71,13247.01,18357.49,-2772.77,Excess Research,2025-09-14
M-1191,Allen & Overy,Associate,18.28,540.0,9870.9,1480.64,8390.27,11756.8,-1885.9,Excess Research,2024-06-03
M-2730,DLA Piper,Partner,39.57,945.0,37389.17,0.0,37389.17,35772.45,1616.71,None,2025-02-14
M-2472,Freshfields,Associate,43.65,562.5,24552.22,3682.83,20869.39,21358.76,3193.46,Excess Research,2025-06-18
M-1831,Baker & McKenzie,Partner,51.66,900.0,46495.04,9299.01,37196.03,38779.02,7716.02,Travel Billing,2026-01-05
M-2742,Skadden,Associate,47.0,630.0,29611.8,5922.36,23689.44,34119.85,-4508.05,Travel Billing,2024-08-02
M-1128,Linklaters,Associate,42.82,540.0,23124.38,0.0,23124.38,19758.58,3365.8,None,2024-12-15
M-3453,Baker & McKenzie,Partner,57.59,900.0,51831.63,10366.33,41465.3,55703.2,-3871.57,Travel Billing,2024-05-08
M-1337,Skadden,Partner,37.02,1260.0,46647.27,6997.09,39650.18,37599.2,9048.07,Excess Research,2025-01-19
M-1801,Latham & Watkins,Partner,8.69,1215.0,10558.74,1583.81,8974.93,10153.28,405.46,Excess Research,2024-03-12
M-2940,White & Case,Partner,42.08,1035.0,43552.71,0.0,43552.71,40330.06,3222.65,None,2026-02-13
M-1033,White & Case,Partner,55.41,1035.0,57353.88,0.0,57353.88,48503.63,8850.25,None,2024-10-10
M-1906,Hogan Lovells,Partner,21.73,990.0,21514.97,0.0,21514.97,18998.2,2516.76,None,2025-07-13
M-1726,DLA Piper,Associate,31.3,472.5,14790.87,0.0,14790.87,14532.08,258.8,None,2025-05-19
M-2787,Clifford Chance,Associate,44.4,585.0,25975.42,5195.08,20780.33,21194.1,4781.32,Travel Billing,2025-04-22
M-2728,DLA Piper,Partner,43.64,945.0,41240.26,8248.05,32992.21,47973.13,-6732.87,Travel Billing,2024-03-17
M-1156,White & Case,Partner,41.06,1035.0,42495.4,0.0,42495.4,36923.24,5572.16,None,2024-04-15
M-1402,DLA Piper,Partner,38.86,945.0,36721.59,0.0,36721.59,35588.35,1133.24,None,2024-09-13
M-3416,Skadden,Partner,49.08,1260.0,61839.26,0.0,61839.26,72902.13,-11062.87,None,2025-11-17
M-2726,Linklaters,Partner,51.61,1080.0,55741.23,11148.25,44592.98,56196.01,-454.78,Travel Billing,2024-09-08
M-1598,DLA Piper,Associate,82.22,472.5,38847.25,7769.45,31077.8,38617.79,229.46,Travel Billing,2024-10-17
M-1095,White & Case,Partner,37.73,1035.0,39046.45,7809.29,31237.16,36891.02,2155.43,Travel Billing,2024-06-11
M-2821,Latham & Watkins,Associate,44.11,607.5,26797.27,4019.59,22777.68,24914.73,1882.54,Excess Research,2025-09-16
M-3302,Clifford Chance,Partner,31.34,1170.0,36671.0,7334.2,29336.8,33738.02,2932.97,Travel Billing,2024-05-27
M-3271,Allen & Overy,Partner,34.76,1080.0,37544.97,0.0,37544.97,37180.25,364.72,None,2026-01-14
M-3706,Clifford Chance,Partner,43.9,1170.0,51361.22,0.0,51361.22,46594.28,4766.94,None,2024-12-19
M-2212,Linklaters,Associate,47.67,540.0,25741.75,5148.35,20593.4,23179.95,2561.79,Travel Billing,2025-06-26
M-3386,Hogan Lovells,Associate,34.9,495.0,17277.04,2591.56,14685.48,19189.48,-1912.44,Excess Research,2025-01-06
M-1878,Skadden,Associate,32.82,630.0,20676.1,0.0,20676.1,20120.04,556.07,None,2025-08-29
M-1258,Clifford Chance,Associate,21.5,585.0,12574.69,0.0,12574.69,11504.64,1070.06,None,2024-08-12
M-3823,Linklaters,Partner,59.25,1080.0,63989.49,12797.9,51191.59,56100.49,7889.0,Travel Billing,2025-08-12
M-1225,Hogan Lovells,Associate,26.6,495.0,13167.72,0.0,13167.72,10792.86,2374.86,None,2025-03-12
M-1261,DLA Piper,Partner,27.54,945.0,26025.49,5205.1,20820.39,24040.02,1985.47,Travel Billing,2024-08-28
M-3703,Allen & Overy,Associate,63.49,540.0,34285.44,5142.82,29142.63,39756.24,-5470.8,Excess Research,2024-06-29
M-1427,Hogan Lovells,Partner,54.22,990.0,53677.93,8051.69,45626.24,58998.93,-5320.99,Excess Research,2025-01-10
M-1201,Linklaters,Associate,41.66,540.0,22494.94,0.0,22494.94,26801.87,-4306.93,None,2025-05-30
M-2550,Freshfields,Partner,47.73,1125.0,53692.9,10738.58,42954.32,59768.98,-6076.09,Travel Billing,2024-08-29
M-2162,Freshfields,Partner,33.43,1125.0,37610.78,0.0,37610.78,31124.85,6485.93,None,2024-12-23
M-1043,Freshfields,Partner,45.12,1125.0,50758.21,0.0,50758.21,53021.37,-2263.16,None,2024-07-08
M-1630,White & Case,Associate,60.05,517.5,31077.2,0.0,31077.2,31910.02,-832.82,None,2024-12-31
M-1332,Hogan Lovells,Associate,16.24,495.0,8036.57,0.0,8036.57,7155.37,881.2,None,2025-12-21
M-1978,Freshfields,Associate,31.83,562.5,17903.26,0.0,17903.26,19792.97,-1889.71,None,2025-10-02
M-2111,Skadden,Partner,50.79,1260.0,63998.6,9599.79,54398.81,64339.51,-340.91,Excess Research,2025-06-02
M-1306,White & Case,Partner,22.53,1035.0,23321.28,3498.19,19823.09,25720.35,-2399.06,Excess Research,2024-04-06
M-2942,Clifford Chance,Partner,36.82,1170.0,43082.26,8616.45,34465.81,40141.49,2940.77,Travel Billing,2024-07-13
M-3069,White & Case,Partner,64.92,1035.0,67188.11,13437.62,53750.49,64693.45,2494.65,Travel Billing,2024-07-19
M-1370,Skadden,Associate,42.42,630.0,26727.46,4009.12,22718.34,22067.4,4660.06,Excess Research,2024-04-16
M-3919,Allen & Overy,Partner,52.27,1080.0,56452.21,11290.44,45161.77,46086.47,10365.74,Travel Billing,2024-07-01
M-1859,Allen & Overy,Associate,46.99,540.0,25375.14,3806.27,21568.87,20474.46,4900.68,Excess Research,2025-04-11
M-2796,Freshfields,Partner,58.03,1125.0,65281.61,9792.24,55489.37,62191.26,3090.35,Excess Research,2024-12-09
M-1307,Skadden,Partner,64.08,1260.0,80738.89,0.0,80738.89,87618.94,-6880.04,None,2025-11-30
M-1665,Skadden,Associate,39.26,630.0,24733.39,4946.68,19786.72,27447.73,-2714.34,Travel Billing,2024-11-14
M-2714,Linklaters,Associate,61.86,540.0,33403.65,0.0,33403.65,32360.84,1042.81,None,2024-06-23
M-1662,Skadden,Associate,45.32,630.0,28554.29,4283.14,24271.15,32977.99,-4423.7,Excess Research,2024-08-04
M-3906,Latham & Watkins,Associate,9.81,607.5,5956.78,0.0,5956.78,4966.91,989.87,None,2024-10-25
M-2945,Clifford Chance,Associate,59.3,585.0,34691.81,6938.36,27753.45,31920.0,2771.81,Travel Billing,2026-01-02
M-1713,Allen & Overy,Associate,51.02,540.0,27552.45,4132.87,23419.59,26232.34,1320.11,Excess Research,2025-01-11
M-2028,Linklaters,Partner,31.26,1080.0,33756.81,5063.52,28693.29,30702.99,3053.82,Excess Research,2026-02-05
M-2831,Clifford Chance,Partner,68.81,1170.0,80510.99,16102.2,64408.79,93008.87,-12497.88,Travel Billing,2025-12-31
M-1184,Allen & Overy,Partner,56.33,1080.0,60839.57,0.0,60839.57,52661.21,8178.36,None,2024-09-30
M-1819,Clifford Chance,Associate,51.14,585.0,29915.54,0.0,29915.54,27478.41,2437.13,None,2025-05-04
M-1090,Baker & McKenzie,Associate,8.58,450.0,3861.03,772.21,3088.82,3100.8,760.22,Travel Billing,2026-01-01
M-2623,Freshfields,Associate,54.75,562.5,30799.34,0.0,30799.34,28169.9,2629.45,None,2024-05-01
M-2079,DLA Piper,Partner,63.89,945.0,60376.01,9056.4,51319.61,57871.17,2504.83,Excess Research,2024-08-17
M-3023,Latham & Watkins,Partner,35.71,1215.0,43389.95,0.0,43389.95,41731.71,1658.24,None,2025-05-31
M-2850,DLA Piper,Associate,15.76,472.5,7446.96,0.0,7446.96,8895.94,-1448.98,None,2024-11-06
M-3388,Baker & McKenzie,Partner,31.32,900.0,28183.77,5636.75,22547.01,26538.59,1645.18,Travel Billing,2026-01-11
M-3616,Latham & Watkins,Associate,63.07,607.5,38317.17,5747.57,32569.59,45334.06,-7016.9,Excess Research,2024-10-19
M-1749,DLA Piper,Partner,67.14,945.0,63451.68,9517.75,53933.93,62792.0,659.67,Excess Research,2024-09-22
M-1446,Latham & Watkins,Partner,63.69,1215.0,77377.94,15475.59,61902.36,84716.64,-7338.7,Travel Billing,2025-03-27
M-3361,Hogan Lovells,Partner,40.16,990.0,39760.22,7952.04,31808.18,33794.82,5965.4,Travel Billing,2024-06-30
M-1748,Hogan Lovells,Partner,26.48,990.0,26217.42,3932.61,22284.81,23059.73,3157.69,Excess Research,2025-01-30
M-3441,DLA Piper,Partner,55.07,945.0,52045.08,7806.76,44238.31,47330.21,4714.87,Excess Research,2025-04-30
M-1365,Clifford Chance,Associate,48.05,585.0,28110.92,4216.64,23894.28,27232.44,878.48,Excess Research,2024-10-13
M-1379,Latham & Watkins,Partner,30.13,1215.0,36609.46,0.0,36609.46,31090.81,5518.66,None,2024-12-21
M-3302,Freshfields,Associate,45.42,562.5,25549.87,3832.48,21717.39,22248.61,3301.26,Excess Research,2025-08-22
M-2567,Linklaters,Associate,51.75,540.0,27942.43,5588.49,22353.94,22721.73,5220.7,Travel Billing,2025-10-04
M-3856,Hogan Lovells,Associate,34.96,495.0,17306.44,0.0,17306.44,18515.54,-1209.1,None,2025-12-09
M-2967,Baker & McKenzie,Partner,59.16,900.0,53247.52,0.0,53247.52,56113.71,-2866.19,None,2025-01-21
M-2158,White & Case,Associate,61.8,517.5,31983.01,0.0,31983.01,29080.05,2902.96,None,2025-03-29
M-3396,Latham & Watkins,Associate,37.91,607.5,23033.33,4606.67,18426.67,22286.15,747.18,Travel Billing,2025-06-15
M-2963,Freshfields,Partner,45.88,1125.0,51615.15,10323.03,41292.12,54428.6,-2813.45,Travel Billing,2024-06-10
M-3731,Baker & McKenzie,Partner,35.9,900.0,32306.78,0.0,32306.78,34190.26,-1883.48,None,2025-06-16
M-1680,Clifford Chance,Associate,49.84,585.0,29155.77,4373.37,24782.4,24544.07,4611.7,Excess Research,2024-04-29
M-3577,Clifford Chance,Partner,35.79,1170.0,41879.79,0.0,41879.79,50176.59,-8296.79,None,2026-01-06
M-1486,DLA Piper,Associate,27.7,472.5,13089.37,2617.87,10471.5,10676.4,2412.97,Travel Billing,2025-06-21
M-3304,Latham & Watkins,Associate,40.66,607.5,24703.53,4940.71,19762.83,24280.74,422.79,Travel Billing,2024-07-07
M-3483,Clifford Chance,Associate,28.97,585.0,16948.37,2542.26,14406.12,15480.27,1468.1,Excess Research,2024-03-09
M-2666,Latham & Watkins,Partner,27.15,1215.0,32985.83,0.0,32985.83,31603.27,1382.55,None,2025-12-26
M-3720,White & Case,Partner,36.53,1035.0,37804.46,5670.67,32133.79,40949.28,-3144.82,Excess Research,2024-12-09
M-3510,Freshfields,Partner,49.91,1125.0,56143.48,0.0,56143.48,62816.36,-6672.89,None,2025-04-10
M-3013,Allen & Overy,Partner,66.69,1080.0,72028.51,10804.28,61224.24,79467.75,-7439.24,Excess Research,2025-10-28
M-1138,Skadden,Partner,11.19,1260.0,14101.9,2820.38,11281.52,13158.71,943.18,Travel Billing,2024-10-24
M-2906,Hogan Lovells,Partner,39.49,990.0,39092.06,0.0,39092.06,44977.62,-5885.56,None,2024-05-25
M-3418,Freshfields,Associate,45.6,562.5,25652.52,3847.88,21804.64,27013.51,-1360.98,Excess Research,2025-12-04
M-2057,Baker & McKenzie,Associate,37.49,450.0,16870.52,3374.1,13496.42,19907.72,-3037.2,Travel Billing,2024-12-31
M-2329,DLA Piper,Associate,25.6,472.5,12095.5,0.0,12095.5,10856.22,1239.28,None,2024-10-11
M-3078,Clifford Chance,Associate,46.91,585.0,27441.13,4116.17,23324.96,24922.04,2519.09,Excess Research,2025-08-05
M-3717,Latham & Watkins,Associate,39.24,607.5,23838.11,0.0,23838.11,23508.73,329.38,None,2025-09-07
M-1670,Allen & Overy,Associate,32.62,540.0,17617.14,2642.57,14974.57,17619.38,-2.25,Excess Research,2026-02-09
M-2703,Hogan Lovells,Partner,46.93,990.0,46459.7,6968.95,39490.74,47306.63,-846.94,Excess Research,2024-08-16
M-3081,Skadden,Associate,66.89,630.0,42138.5,6320.78,35817.73,45255.72,-3117.22,Excess Research,2025-06-14
M-1826,Clifford Chance,Partner,65.83,1170.0,77024.19,15404.84,61619.35,90004.53,-12980.34,Travel Billing,2025-03-10
