request_id,matter_id,request_type,priority,automation_used,review_time_days,sla_target_days,sla_met
R-5507,M-3225,Vendor Contract,Low,No,10,7,False
R-5508,M-2944,Employment Issue,Medium,No,2,5,True
R-5509,M-1688,Regulatory Review,Medium,No,2,7,True
R-5510,M-3627,Employment Issue,Low,Yes,5,5,True
R-5511,M-1592,Regulatory Review,Low,Yes,7,5,False
R-5512,M-1458,Vendor Contract,Medium,Yes,1,7,True
R-5513,M-3929,Regulatory Review,High,No,10,5,False
R-5514,M-2242,Vendor Contract,High,No,2,3,True
R-5515,M-1362,NDA,High,Yes,1,3,True
R-5516,M-3740,NDA,High,Yes,1,7,True
R-5517,M-3903,NDA,Medium,Yes,1,7,True
R-5518,M-3032,Employment Issue,High,No,2,3,True
R-5519,M-3487,NDA,Medium,Yes,3,7,True
R-5520,M-1380,NDA,Low,Yes,1,3,True
R-5521,M-1753,Vendor Contract,Medium,Yes,6,3,False
R-5522,M-3899,Regulatory Review,Medium,Yes,6,3,False
R-5523,M-3856,Vendor Contract,Medium,No,2,5,True
R-5524,M-2172,NDA,Medium,No,2,5,True
R-5525,M-1800,Vendor Contract,Low,Yes,3,5,True
R-5526,M-2670,Vendor Contract,Low,Yes,7,7,True
R-5527,M-2353,Employment Issue,High,Yes,7,3,False
R-5528,M-1052,Employment Issue,Low,No,2,7,True
R-5529,M-1798,Regulatory Review,Low,No,2,5,True
R-5530,M-2529,Regulatory Review,High,No,5,7,True
R-5531,M-1274,NDA,Medium,Yes,1,5,True
R-5532,M-3750,NDA,Medium,No,10,3,False
R-5533,M-2767,Regulatory Review,Medium,Yes,5,5,True
R-5534,M-1037,NDA,Low,No,5,7,True
R-5535,M-1193,NDA,Low,Yes,1,7,True
R-5536,M-2246,NDA,Medium,Yes,3,7,True
R-5537,M-2464,NDA,High,Yes,1,5,True
R-5538,M-2368,Regulatory Review,Medium,No,5,7,True
R-5539,M-1917,Vendor Contract,Low,Yes,7,7,True
R-5540,M-3851,Vendor Contract,Low,No,5,3,False
R-5541,M-3694,NDA,Medium,No,2,3,True
R-5542,M-1067,NDA,High,Yes,3,3,True
R-5543,M-1655,Regulatory Review,Medium,Yes,1,3,True
R-5544,M-2646,Regulatory Review,Medium,Yes,5,5,True
R-5545,M-2439,NDA,High,Yes,7,5,False
R-5546,M-2574,NDA,Medium,No,5,7,True
R-5547,M-2230,Employment Issue,Medium,Yes,6,7,True
R-5548,M-3678,Regulatory Review,Low,No,10,3,False
R-5549,M-2345,Vendor Contract,Medium,Yes,1,3,True
R-5550,M-3758,Regulatory Review,Low,Yes,7,3,False
R-5551,M-1000,Vendor Contract,Medium,No,5,7,True
R-5552,M-3884,NDA,Medium,Yes,6,5,False
R-5553,M-1620,Vendor Contract,High,No,10,7,False
R-5554,M-3911,NDA,Medium,Yes,3,3,True
R-5555,M-3246,Regulatory Review,High,No,10,7,False
R-5556,M-1056,Vendor Contract,High,No,2,7,True
R-5557,M-3706,Vendor Contract,Medium,Yes,2,7,True
R-5558,M-2589,Vendor Contract,Low,Yes,3,3,True
R-5559,M-1265,Vendor Contract,Low,No,5,5,True
R-5560,M-1255,Employment Issue,Medium,No,2,7,True
R-5561,M-3568,NDA,Low,No,10,7,False
R-5562,M-1202,Vendor Contract,Low,No,5,7,True
R-5563,M-2794,Employment Issue,Low,Yes,5,7,True
R-5564,M-1364,Employment Issue,High,No,5,5,True
R-5565,M-2007,Regulatory Review,Low,Yes,6,5,False
R-5566,M-3254,NDA,High,Yes,3,7,True
R-5567,M-2384,Regulatory Review,Low,No,2,5,True
R-5568,M-1710,Employment Issue,Medium,No,10,7,False
R-5569,M-1866,Employment Issue,Medium,No,10,7,False
R-5570,M-1090,NDA,Low,Yes,5,5,True
R-5571,M-2510,Employment Issue,Medium,No,2,3,True
R-5572,M-2846,NDA,Low,No,5,7,True
R-5573,M-2775,Employment Issue,High,No,2,3,True
R-5574,M-2601,Regulatory Review,Medium,Yes,3,7,True
R-5575,M-3256,Vendor Contract,High,No,5,3,False
R-5576,M-2274,Regulatory Review,Medium,No,2,5,True
R-5577,M-2112,Vendor Contract,Low,Yes,1,7,True
R-5578,M-3199,Regulatory Review,High,No,5,3,False
R-5579,M-3555,Employment Issue,High,No,5,5,True
R-5580,M-1124,Vendor Contract,Low,No,5,3,False
R-5581,M-1268,Vendor Contract,Medium,No,10,5,False
R-5582,M-1842,NDA,Medium,No,2,7,True
R-5583,M-3177,Vendor Contract,High,No,5,5,True
R-5584,M-1642,Regulatory Review,Medium,No,2,7,True
R-5585,M-1752,NDA,Medium,No,5,3,False
R-5586,M-3620,NDA,Low,No,2,7,True
R-5587,M-3157,Employment Issue,Low,No,10,3,False
R-5588,M-3980,Regulatory Review,Medium,Yes,2,7,True
R-5589,M-1362,Employment Issue,High,No,2,5,True
R-5590,M-1497,Regulatory Review,High,Yes,2,5,True
R-5591,M-2081,NDA,High,Yes,1,3,True
R-5592,M-2403,Regulatory Review,Low,Yes,2,3,True
R-5593,M-3886,Regulatory Review,Low,No,2,3,True
R-5594,M-2660,Employment Issue,High,Yes,5,7,True
R-5595,M-2380,Vendor Contract,Medium,No,10,7,False
R-5596,M-1157,Regulatory Review,Medium,Yes,3,3,True
R-5597,M-2120,Vendor Contract,Medium,No,2,5,True
R-5598,M-1719,Vendor Contract,High,No,5,7,True
R-5599,M-1443,Vendor Contract,Medium,Yes,1,3,True
R-5600,M-1458,Vendor Contract,Medium,Yes,1,7,True
R-5601,M-1659,Vendor Contract,High,Yes,7,3,False
R-5602,M-3041,NDA,Medium,No,5,3,False
R-5603,M-3403,Employment Issue,High,No,2,5,True
R-5604,M-3950,Vendor Contract,High,Yes,1,3,True
R-5605,M-2043,Vendor Contract,Medium,No,10,3,False
R-5606,M-3445,NDA,Low,No,2,3,True
R-5607,M-1433,Vendor Contract,High,No,2,7,True
R-5608,M-2013,NDA,High,Yes,2,7,True
R-5609,M-1424,NDA,High,No,5,5,True
R-5610,M-2766,NDA,Low,No,10,7,False
R-5611,M-1673,Vendor Contract,Low,No,5,7,True
R-5612,M-3617,NDA,Medium,Yes,2,3,True
R-5613,M-1484,Regulatory Review,Low,Yes,5,3,False
R-5614,M-1991,NDA,Medium,No,2,7,True
R-5615,M-2025,Employment Issue,Low,No,2,5,True
R-5616,M-2113,Regulatory Review,High,Yes,5,7,True
R-5617,M-2630,Vendor Contract,High,Yes,3,7,True
R-5618,M-1659,NDA,High,No,10,3,False
R-5619,M-1351,Employment Issue,Medium,No,2,3,True
R-5620,M-1068,Vendor Contract,High,No,2,7,True
R-5621,M-1665,Employment Issue,Medium,No,2,3,True
R-5622,M-3881,Vendor Contract,Medium,Yes,6,5,False
R-5623,M-1883,Employment Issue,Low,No,5,7,True
R-5624,M-2255,Vendor Contract,Medium,Yes,6,5,False
R-5625,M-3142,NDA,High,Yes,2,3,True
R-5626,M-3905,Vendor Contract,Medium,No,5,7,True
R-5627,M-2512,NDA,Medium,No,10,3,False
R-5628,M-1782,Employment Issue,Medium,No,2,3,True
R-5629,M-3774,Regulatory Review,High,No,5,7,True
R-5630,M-2006,NDA,High,Yes,3,7,True
R-5631,M-1585,Employment Issue,High,Yes,1,7,True
R-5632,M-2054,Regulatory Review,High,Yes,7,5,False
R-5633,M-1457,Employment Issue,High,Yes,1,3,True
R-5634,M-1487,Regulatory Review,Low,No,5,7,True
R-5635,M-1578,Regulatory Review,Low,Yes,1,3,True
R-5636,M-2083,Employment Issue,Low,Yes,1,3,True
R-5637,M-3912,NDA,Low,No,5,7,True
R-5638,M-2840,Vendor Contract,Medium,Yes,1,3,True
R-5639,M-2807,Vendor Contract,High,No,5,5,True
R-5640,M-1834,Employment Issue,Low,Yes,2,7,True
R-5641,M-1808,Employment Issue,Medium,No,2,7,True
R-5642,M-3327,Vendor Contract,High,No,10,7,False
R-5643,M-3226,NDA,High,Yes,2,7,True
R-5644,M-1488,Employment Issue,High,Yes,3,7,True
R-5645,M-1597,Employment Issue,Medium,Yes,1,3,True
R-5646,M-2787,NDA,High,No,5,3,False
R-5647,M-2579,Vendor Contract,Medium,No,2,5,True
R-5648,M-2303,NDA,Low,No,5,5,True
R-5649,M-1927,Regulatory Review,Medium,Yes,5,7,True
R-5650,M-2520,Employment Issue,Medium,No,5,7,True
R-5651,M-1374,Regulatory Review,Low,No,5,5,True
R-5652,M-3166,NDA,Medium,No,2,3,True
R-5653,M-2905,Regulatory Review,Medium,Yes,2,7,True
R-5654,M-3103,Employment Issue,Medium,Yes,1,5,True
R-5655,M-2355,Regulatory Review,High,Yes,1,7,True
R-5656,M-1718,Employment Issue,Low,Yes,3,5,True
R-5657,M-3985,Vendor Contract,High,Yes,1,7,True
R-5658,M-2991,Regulatory Review,Low,Yes,7,7,True
R-5659,M-1298,Employment Issue,High,Yes,1,7,True
R-5660,M-3992,Regulatory Review,Medium,Yes,1,3,True
R-5661,M-2804,Employment Issue,Low,No,10,3,False
R-5662,M-1107,Employment Issue,Low,No,10,5,False
R-5663,M-3129,Regulatory Review,High,Yes,1,7,True
R-5664,M-1176,Employment Issue,Low,No,10,3,False
R-5665,M-1506,Vendor Contract,High,No,10,5,False
R-5666,M-2782,Employment Issue,Low,Yes,7,5,False
R-5667,M-2554,Employment Issue,Medium,Yes,3,5,True
R-5668,M-1508,Employment Issue,Low,No,10,5,False
R-5669,M-2029,Employment Issue,High,Yes,6,5,False
R-5670,M-3233,Regulatory Review,Low,No,10,3,False
R-5671,M-2230,Regulatory Review,High,Yes,3,3,True
R-5672,M-2369,Regulatory Review,High,No,10,7,False
R-5673,M-1860,Regulatory Review,Medium,Yes,2,3,True
R-5674,M-2299,Regulatory Review,High,Yes,7,5,False
R-5675,M-3851,NDA,High,Yes,1,7,True
R-5676,M-2482,Employment Issue,Medium,Yes,3,3,True
R-5677,M-2061,Employment Issue,Medium,No,10,7,False
R-5678,M-2667,NDA,Low,Yes,1,5,True
R-5679,M-3922,Vendor Contract,Medium,Yes,2,7,True
R-5680,M-1321,Vendor Contract,Low,Yes,1,5,True
R-5681,M-3890,Regulatory Review,Medium,Yes,5,3,False
R-5682,M-2190,NDA,Low,Yes,1,5,True
R-5683,M-1833,NDA,High,No,2,7,True
R-5684,M-3477,Vendor Contract,High,Yes,7,5,False
R-5685,M-2944,NDA,Medium,No,10,5,False
R-5686,M-1537,Employment Issue,Medium,Yes,2,5,True
R-5687,M-1089,Regulatory Review,High,Yes,6,3,False
R-5688,M-1033,Regulatory Review,Medium,Yes,1,7,True
R-5689,M-2659,Vendor Contract,Low,No,5,7,True
R-5690,M-2881,NDA,Low,Yes,1,5,True
R-5691,M-1509,Employment Issue,Low,Yes,1,7,True
R-5692,M-3122,Employment Issue,High,No,5,3,False
R-5693,M-2399,Regulatory Review,Low,Yes,1,5,True
R-5694,M-2621,Regulatory Review,Medium,Yes,1,5,True
R-5695,M-1001,Employment Issue,Medium,Yes,7,7,True
R-5696,M-3788,Vendor Contract,High,No,5,3,False
R-5697,M-3566,Regulatory Review,High,No,5,3,False
R-5698,M-1771,Regulatory Review,Medium,No,10,3,False
R-5699,M-2461,Regulatory Review,High,No,10,3,False
R-5700,M-1989,Vendor Contract,Low,No,5,3,False
R-5701,M-3764,NDA,Medium,Yes,1,5,True
R-5702,M-3692,NDA,Low,No,10,7,False
R-5703,M-1440,Regulatory Review,High,No,2,3,True
R-5704,M-3081,Vendor Contract,Low,No,2,5,True
R-5705,M-2045,Vendor Contract,Medium,No,10,7,False
R-5706,M-1445,NDA,Medium,Yes,5,5,True
R-5707,M-2650,Employment Issue,High,Yes,3,5,True
R-5708,M-1180,Employment Issue,Low,No,5,7,True
R-5709,M-2309,Employment Issue,Medium,Yes,1,3,True
R-5710,M-1793,Regulatory Review,Low,No,10,3,False
R-5711,M-1203,Regulatory Review,Low,Yes,6,7,True
R-5712,M-2136,NDA,Low,Yes,5,3,False
R-5713,M-1017,NDA,Medium,No,10,3,False
R-5714,M-3770,Regulatory Review,Low,Yes,6,3,False
R-5715,M-3774,Regulatory Review,High,Yes,1,7,True
R-5716,M-3985,Vendor Contract,Low,Yes,1,7,True
R-5717,M-1424,Vendor Contract,High,Yes,6,5,False
R-5718,M-3096,Vendor Contract,Medium,No,10,5,False
R-5719,M-2891,Vendor Contract,Medium,Yes,3,7,True
R-5720,M-1335,Vendor Contract,Low,Yes,3,7,True
R-5721,M-1792,Regulatory Review,Medium,Yes,6,5,False
R-5722,M-1318,Vendor Contract,Medium,No,5,7,True
R-5723,M-3533,Vendor Contract,Medium,No,10,3,False
R-5724,M-2694,Employment Issue,Low,No,10,7,False
R-5725,M-3821,NDA,Medium,Yes,6,7,True
R-5726,M-2610,Employment Issue,Low,Yes,6,5,False
R-5727,M-3450,Employment Issue,High,Yes,1,3,True
R-5728,M-3143,NDA,Medium,No,2,5,True
R-5729,M-1227,NDA,High,Yes,1,7,True
R-5730,M-2347,NDA,Medium,Yes,6,3,False
R-5731,M-2498,Employment Issue,Medium,No,2,5,True
R-5732,M-2197,NDA,High,No,2,5,True
R-5733,M-1351,Regulatory Review,High,No,5,3,False
R-5734,M-2242,Regulatory Review,Medium,Yes,1,7,True
R-5735,M-3609,Employment Issue,High,No,2,3,True
R-5736,M-3645,Vendor Contract,Low,Yes,3,3,True
R-5737,M-1735,Regulatory Review,Low,No,2,3,True
R-5738,M-2546,NDA,High,Yes,5,5,True
R-5739,M-2775,Vendor Contract,Medium,Yes,6,7,True
R-5740,M-2792,NDA,High,Yes,3,3,True
R-5741,M-1602,Regulatory Review,Medium,No,5,3,False
R-5742,M-1090,NDA,High,Yes,5,3,False
R-5743,M-2432,NDA,High,Yes,7,5,False
R-5744,M-3178,Regulatory Review,High,Yes,1,7,True
R-5745,M-3165,Vendor Contract,High,No,10,3,False
R-5746,M-2066,Employment Issue,High,No,5,3,False
R-5747,M-3187,Regulatory Review,Low,No,10,7,False
R-5748,M-1043,NDA,Medium,No,10,7,False
R-5749,M-3635,NDA,Low,Yes,6,3,False
R-5750,M-1036,NDA,Medium,No,10,3,False
R-5751,M-2988,Regulatory Review,Medium,No,5,3,False
R-5752,M-1315,Vendor Contract,High,No,2,7,True
R-5753,M-2216,Employment Issue,Low,No,2,7,True
R-5754,M-1177,Regulatory Review,High,No,2,5,True
R-5755,M-3632,Regulatory Review,High,Yes,1,3,True
R-5756,M-3731,Vendor Contract,Low,No,5,7,True
R-5757,M-3034,Regulatory Review,Medium,No,2,7,True
R-5758,M-2960,NDA,Low,No,2,5,True
R-5759,M-2003,NDA,Medium,Yes,7,3,False
R-5760,M-2996,Regulatory Review,High,Yes,5,7,True
R-5761,M-3836,Regulatory Review,Low,Yes,5,7,True
R-5762,M-3205,NDA,Low,Yes,7,3,False
R-5763,M-2421,Employment Issue,Medium,Yes,2,7,True
R-5764,M-3895,Vendor Contract,Medium,No,5,3,False
R-5765,M-2424,NDA,High,Yes,1,3,True
R-5766,M-1698,Employment Issue,High,Yes,3,3,True
R-5767,M-3140,Regulatory Review,High,No,2,7,True
R-5768,M-3591,Regulatory Review,High,Yes,1,3,True
R-5769,M-3299,Regulatory Review,Low,Yes,6,5,False
R-5770,M-2557,Vendor Contract,High,No,10,3,False
R-5771,M-1330,Regulatory Review,High,No,5,7,True
R-5772,M-3656,Employment Issue,Medium,No,5,5,True
R-5773,M-3359,Vendor Contract,Medium,No,5,3,False
R-5774,M-2273,NDA,Low,No,2,5,True
R-5775,M-3160,Employment Issue,Low,No,5,7,True
R-5776,M-1375,NDA,High,Yes,1,5,True
R-5777,M-2809,Employment Issue,Low,Yes,1,5,True
R-5778,M-2186,Vendor Contract,High,No,5,5,True
R-5779,M-3100,NDA,Medium,No,5,5,True
R-5780,M-3113,Employment Issue,Medium,No,10,7,False
R-5781,M-2123,Employment Issue,Medium,Yes,2,3,True
R-5782,M-1531,Regulatory Review,Low,No,5,5,True
R-5783,M-2157,Regulatory Review,Medium,No,2,3,True
R-5784,M-3967,Regulatory Review,High,No,10,3,False
R-5785,M-2390,Regulatory Review,Low,No,2,5,True
R-5786,M-3286,Employment Issue,Low,No,5,7,True
R-5787,M-2903,Employment Issue,Medium,No,2,7,True
R-5788,M-2764,Vendor Contract,Low,Yes,1,5,True
R-5789,M-2849,Employment Issue,Low,No,10,5,False
R-5790,M-3286,Vendor Contract,Low,No,5,3,False
R-5791,M-3658,NDA,High,Yes,3,7,True
R-5792,M-3927,Regulatory Review,Medium,No,5,7,True
R-5793,M-2578,Vendor Contract,Medium,Yes,3,5,True
R-5794,M-1203,Vendor Contract,High,Yes,1,7,True
R-5795,M-2321,Regulatory Review,Medium,Yes,1,3,True
R-5796,M-2280,Regulatory Review,High,Yes,2,7,True
R-5797,M-3230,Regulatory Review,Medium,Yes,1,7,True
R-5798,M-1034,NDA,Low,Yes,1,3,True
R-5799,M-3938,NDA,High,No,10,5,False
R-5800,M-3649,Regulatory Review,High,No,2,7,True
R-5801,M-2016,Vendor Contract,Low,Yes,6,5,False
R-5802,M-3833,Regulatory Review,Medium,No,5,7,True
R-5803,M-2843,Vendor Contract,Low,No,10,5,False
R-5804,M-3737,NDA,Low,Yes,7,5,False
R-5805,M-3673,Employment Issue,Medium,No,10,7,False
R-5806,M-3120,Employment Issue,High,No,2,7,True
R-5807,M-3800,Regulatory Review,High,No,10,7,False
R-5808,M-2020,Vendor Contract,Low,Yes,2,3,True
R-5809,M-1651,NDA,High,No,5,7,True
R-5810,M-2600,Vendor Contract,Low,No,5,7,True
R-5811,M-3570,Regulatory Review,Low,Yes,7,3,False
R-5812,M-3716,NDA,Medium,Yes,5,3,False
R-5813,M-3359,Employment Issue,High,Yes,3,7,True
R-5814,M-3090,Vendor Contract,Medium,Yes,1,7,True
R-5815,M-3015,Vendor Contract,Low,No,5,7,True
R-5816,M-3140,Vendor Contract,Medium,Yes,1,3,True
R-5817,M-3592,Employment Issue,High,Yes,5,3,False
R-5818,M-3773,Vendor Contract,High,No,5,5,True
R-5819,M-1371,Regulatory Review,Low,Yes,3,5,True
R-5820,M-1015,NDA,Low,No,10,5,False
R-5821,M-2141,Regulatory Review,Medium,Yes,3,7,True
R-5822,M-3147,Employment Issue,Low,Yes,7,3,False
R-5823,M-2872,Vendor Contract,Medium,Yes,1,7,True
R-5824,M-1087,Employment Issue,Low,No,10,7,False
R-5825,M-2936,NDA,Medium,Yes,1,7,True
R-5826,M-3709,Employment Issue,High,Yes,7,5,False
R-5827,M-2517,Employment Issue,Medium,Yes,6,3,False
R-5828,M-3418,NDA,High,No,5,5,True
R-5829,M-3802,Employment Issue,Medium,No,2,7,True
R-5830,M-3525,Regulatory Review,Medium,Yes,2,5,True
R-5831,M-2451,Employment Issue,High,Yes,1,5,True
R-5832,M-3962,Regulatory Review,High,Yes,6,7,True
R-5833,M-3638,NDA,Medium,No,5,7,True
R-5834,M-2713,NDA,Medium,Yes,1,5,True
R-5835,M-1398,Employment Issue,High,No,5,5,True
R-5836,M-3947,NDA,Low,No,5,3,False
R-5837,M-2150,Employment Issue,Medium,Yes,2,5,True
R-5838,M-1537,Regulatory Review,Medium,No,5,7,True
R-5839,M-2969,Employment Issue,Medium,No,2,7,True
R-5840,M-2552,Employment Issue,High,Yes,1,7,True
R-5841,M-3007,Regulatory Review,Low,Yes,2,3,True
R-5842,M-1917,Employment Issue,Medium,Yes,3,3,True
R-5843,M-3297,NDA,Medium,No,10,3,False
R-5844,M-2977,Vendor Contract,High,No,2,5,True
R-5845,M-2286,Vendor Contract,Low,Yes,2,7,True
R-5846,M-2158,Vendor Contract,Medium,No,10,3,False
R-5847,M-2545,NDA,High,No,5,3,False
R-5848,M-3239,NDA,Medium,Yes,3,7,True
R-5849,M-3491,NDA,Medium,No,10,5,False
R-5850,M-1853,Vendor Contract,Low,Yes,3,7,True
R-5851,M-3007,Regulatory Review,Low,Yes,1,7,True
R-5852,M-2927,Employment Issue,Low,No,2,7,True
R-5853,M-1307,Employment Issue,Medium,Yes,1,5,True
R-5854,M-2924,NDA,Medium,No,5,5,True
R-5855,M-2636,NDA,Low,Yes,6,3,False
R-5856,M-3679,Vendor Contract,Low,Yes,5,5,True
R-5857,M-3870,Employment Issue,High,No,2,7,True
R-5858,M-2985,Employment Issue,Medium,No,10,5,False
R-5859,M-2677,NDA,High,No,10,5,False
R-5860,M-2967,Employment Issue,High,Yes,2,3,True
R-5861,M-3307,Employment Issue,Low,No,2,7,True
R-5862,M-2085,Vendor Contract,Low,No,5,5,True
R-5863,M-1107,NDA,High,No,2,5,True
R-5864,M-3529,Employment Issue,High,Yes,3,5,True
R-5865,M-1120,Vendor Contract,Medium,No,2,3,True
R-5866,M-1286,Vendor Contract,High,No,5,7,True
R-5867,M-2239,NDA,High,No,10,3,False
R-5868,M-1906,NDA,Medium,Yes,2,5,True
R-5869,M-1165,NDA,Medium,No,10,7,False
R-5870,M-3893,Vendor Contract,High,Yes,2,7,True
R-5871,M-1329,Vendor Contract,Low,Yes,1,5,True
R-5872,M-2268,Employment Issue,Medium,Yes,7,3,False
R-5873,M-1092,Employment Issue,Low,Yes,6,7,True
R-5874,M-1757,NDA,Low,Yes,7,3,False
R-5875,M-3178,Vendor Contract,High,Yes,3,3,True
R-5876,M-3697,Regulatory Review,Low,No,2,3,True
R-5877,M-2874,NDA,Low,No,2,3,True
R-5878,M-3428,Vendor Contract,Medium,Yes,1,3,True
R-5879,M-3262,Regulatory Review,High,No,10,5,False
R-5880,M-3862,Vendor Contract,Medium,No,2,7,True
R-5881,M-3411,Regulatory Review,High,No,10,7,False
R-5882,M-1738,Employment Issue,Medium,No,2,7,True
R-5883,M-1092,Regulatory Review,High,No,2,7,True
R-5884,M-3891,Employment Issue,High,Yes,3,5,True
R-5885,M-3199,Vendor Contract,Medium,Yes,7,5,False
R-5886,M-3611,Employment Issue,High,No,2,7,True
R-5887,M-1731,Regulatory Review,Low,No,10,5,False
R-5888,M-1547,Regulatory Review,High,Yes,5,7,True
R-5889,M-1679,Regulatory Review,High,No,5,3,False
R-5890,M-2588,Employment Issue,Low,Yes,7,7,True
R-5891,M-2397,Employment Issue,High,No,2,3,True
R-5892,M-3726,NDA,High,Yes,2,5,True
R-5893,M-1623,Vendor Contract,Low,No,5,5,True
R-5894,M-2144,Vendor Contract,High,No,5,5,True
R-5895,M-2567,Employment Issue,Low,Yes,1,5,True
R-5896,M-1028,Employment Issue,High,Yes,1,5,True
R-5897,M-1657,NDA,Medium,Yes,6,3,False
R-5898,M-2779,Employment Issue,Medium,No,2,5,True
R-5899,M-3749,Regulatory Review,High,No,2,3,True
R-5900,M-1842,NDA,Medium,Yes,1,3,True
R-5901,M-3335,Employment Issue,Low,No,5,7,True
R-5902,M-1528,Employment Issue,Low,No,2,3,True
R-5903,M-1893,Vendor Contract,Medium,No,5,7,True
R-5904,M-2169,NDA,Low,Yes,1,7,True
R-5905,M-1080,Employment Issue,Medium,Yes,1,5,True
R-5906,M-2009,Regulatory Review,High,Yes,3,7,True
R-5907,M-1126,Vendor Contract,Low,No,2,5,True
R-5908,M-3601,Vendor Contract,High,No,5,5,True
R-5909,M-1711,Regulatory Review,Low,No,5,5,True
R-5910,M-1390,Vendor Contract,High,Yes,6,3,False
R-5911,M-2777,NDA,High,No,10,5,False
R-5912,M-1663,Regulatory Review,Medium,No,10,3,False
R-5913,M-1662,NDA,High,Yes,1,5,True
R-5914,M-1113,Vendor Contract,Medium,Yes,7,3,False
R-5915,M-3097,NDA,Low,Yes,7,5,False
R-5916,M-1295,NDA,Medium,Yes,2,3,True
R-5917,M-2078,Employment Issue,Low,Yes,7,3,False
R-5918,M-1508,Vendor Contract,Medium,Yes,7,7,True
R-5919,M-2357,Regulatory Review,Medium,Yes,1,5,True
R-5920,M-2980,Employment Issue,Medium,No,5,7,True
R-5921,M-3029,Regulatory Review,Low,Yes,5,7,True
R-5922,M-1203,Vendor Contract,Medium,Yes,1,7,True
R-5923,M-3439,NDA,Low,Yes,1,5,True
R-5924,M-3894,NDA,Low,No,2,7,True
R-5925,M-1731,Employment Issue,Medium,Yes,5,7,True
R-5926,M-1353,Regulatory Review,Medium,No,2,3,True
R-5927,M-2833,Employment Issue,Low,No,2,5,True
R-5928,M-2075,Employment Issue,Medium,No,10,5,False
R-5929,M-2015,Employment Issue,High,Yes,3,7,True
R-5930,M-2384,Employment Issue,High,No,10,5,False
R-5931,M-2966,NDA,High,No,10,3,False
R-5932,M-1426,Employment Issue,Medium,Yes,2,3,True
R-5933,M-2660,NDA,High,Yes,1,3,True
R-5934,M-3611,Employment Issue,Low,No,5,7,True
R-5935,M-2820,NDA,Medium,No,5,7,True
R-5936,M-2571,Employment Issue,Medium,No,2,5,True
R-5937,M-1742,Employment Issue,High,No,2,3,True
R-5938,M-3346,Regulatory Review,Medium,Yes,3,5,True
R-5939,M-3371,Employment Issue,Low,Yes,1,3,True
R-5940,M-1804,Vendor Contract,Low,Yes,1,7,True
R-5941,M-1493,Vendor Contract,High,Yes,5,7,True
R-5942,M-3750,Employment Issue,Medium,No,10,5,False
R-5943,M-2965,Employment Issue,Medium,Yes,1,7,True
R-5944,M-3801,Vendor Contract,Medium,No,5,5,True
R-5945,M-2035,Regulatory Review,High,Yes,6,5,False
R-5946,M-1415,NDA,Medium,No,10,3,False
R-5947,M-1297,NDA,Medium,No,10,7,False
R-5948,M-3550,Employment Issue,Medium,No,2,3,True
R-5949,M-3946,NDA,High,No,2,3,True
R-5950,M-1904,Regulatory Review,High,Yes,1,3,True
R-5951,M-2671,Employment Issue,Medium,Yes,1,3,True
R-5952,M-3445,Regulatory Review,High,Yes,2,7,True
R-5953,M-3106,Regulatory Review,Medium,Yes,6,5,False
R-5954,M-3185,Employment Issue,Medium,Yes,2,3,True
R-5955,M-1309,Employment Issue,High,Yes,2,3,True
R-5956,M-2436,NDA,High,No,5,5,True
R-5957,M-1037,Regulatory Review,Low,No,5,7,True
R-5958,M-1551,NDA,Medium,Yes,3,7,True
R-5959,M-1006,Vendor Contract,Medium,Yes,2,5,True
R-5960,M-3713,Employment Issue,High,No,5,7,True
R-5961,M-3477,Regulatory Review,High,Yes,1,7,True
R-5962,M-3371,NDA,Medium,No,2,7,True
R-5963,M-2607,Employment Issue,Medium,No,10,3,False
R-5964,M-2155,Employment Issue,High,No,10,7,False
R-5965,M-1371,Regulatory Review,High,No,2,3,True
R-5966,M-2222,Regulatory Review,High,No,5,5,True
R-5967,M-3179,Employment Issue,Low,No,5,7,True
R-5968,M-3244,Vendor Contract,Low,Yes,1,7,True
R-5969,M-2977,Regulatory Review,Medium,No,2,7,True
R-5970,M-1640,Regulatory Review,High,Yes,1,5,True
R-5971,M-2708,Regulatory Review,High,Yes,1,5,True
R-5972,M-3132,NDA,Medium,No,5,3,False
R-5973,M-3995,NDA,High,Yes,2,3,True
R-5974,M-1001,Regulatory Review,High,Yes,6,3,False
R-5975,M-3042,Vendor Contract,High,Yes,3,5,True
R-5976,M-1805,Employment Issue,High,No,10,3,False
R-5977,M-2886,Vendor Contract,Low,Yes,6,3,False
R-5978,M-3554,NDA,High,Yes,2,7,True
R-5979,M-3433,Regulatory Review,Medium,No,5,5,True
R-5980,M-3645,Vendor Contract,Medium,No,5,3,False
R-5981,M-2782,Employment Issue,Low,No,10,7,False
R-5982,M-2350,Employment Issue,High,Yes,5,7,True
R-5983,M-2241,Employment Issue,Medium,No,5,3,False
R-5984,M-2179,NDA,Medium,No,5,5,True
R-5985,M-3815,Regulatory Review,High,Yes,5,3,False
R-5986,M-3485,Regulatory Review,Medium,Yes,3,7,True
R-5987,M-3538,Employment Issue,High,No,2,5,True
R-5988,M-2044,Employment Issue,High,Yes,5,7,True
R-5989,M-2733,Regulatory Review,Medium,Yes,1,3,True
R-5990,M-2352,Regulatory Review,Medium,Yes,5,3,False
R-5991,M-3727,Employment Issue,Low,Yes,3,5,True
